"t (s)","a (m/s²)"
4.823879166E1,7.556346059E-1
4.824385333E1,7.911248207E-1
4.824891494E1,7.241030931E-1
4.825400291E1,6.308265924E-1
4.825906458E1,6.018401980E-1
4.826412624E1,7.551754117E-1
4.826918786E1,8.817500472E-1
4.827424953E1,6.978877783E-1
4.827931119E1,4.743109941E-1
4.828437380E1,5.163854361E-1
4.828943546E1,6.988841891E-1
4.829449713E1,7.192394733E-1
4.829955875E1,5.635038614E-1
4.830462041E1,4.740519524E-1
4.830968208E1,4.639382660E-1
4.831481802E1,5.451903343E-1
4.831987968E1,5.351899862E-1
4.832494130E1,5.620279312E-1
4.833000296E1,5.483515859E-1
4.833506463E1,5.072649717E-1
4.834012630E1,5.828645229E-1
4.834521593E1,5.963183641E-1
4.835027760E1,5.476589203E-1
4.835533927E1,3.446131051E-1
4.836040088E1,2.968318462E-1
4.836546255E1,3.720026314E-1
4.837052421E1,4.951136112E-1
4.837565150E1,5.662022233E-1
4.838071317E1,4.913538694E-1
4.838577479E1,4.335417747E-1
4.839083640E1,3.876834512E-1
4.839589807E1,3.230084181E-1
4.840095973E1,4.183107316E-1
4.840599286E1,4.157871604E-1
4.841105453E1,4.231085777E-1
4.841611619E1,3.946326375E-1
4.842117781E1,4.774689078E-1
4.842623947E1,5.570200682E-1
4.843130109E1,4.809716642E-1
4.843639276E1,3.699228466E-1
4.844145442E1,3.596906662E-1
4.844651609E1,5.207557082E-1
4.845157770E1,4.934478402E-1
4.845663937E1,4.440662861E-1
4.846170104E1,5.206546783E-1
4.846675583E1,4.968991578E-1
4.847181750E1,5.583643913E-1
4.847687911E1,5.715130568E-1
4.848194078E1,6.127102375E-1
4.848700239E1,7.800853848E-1
4.849206411E1,1.052326322E0
4.849720598E1,1.187003374E0
4.850226765E1,1.117615581E0
4.850732927E1,1.067024231E0
4.851239093E1,1.074560523E0
4.851745260E1,1.199282289E0
4.852251421E1,1.264763713E0
4.852759671E1,1.386397600E0
4.853265838E1,1.434840918E0
4.853772005E1,1.302575827E0
4.854278166E1,1.159848452E0
4.854784333E1,1.097940207E0
4.855290500E1,1.117181301E0
4.855800505E1,9.352080226E-1
4.856306666E1,8.167064786E-1
4.856812833E1,7.340871096E-1
4.857318994E1,6.255091429E-1
4.857825161E1,4.990755916E-1
4.858331328E1,4.946395755E-1
4.858838255E1,7.281593084E-1
4.859344416E1,9.516711235E-1
4.859850583E1,9.749245644E-1
4.860356750E1,1.054750800E0
4.860862916E1,1.104020357E0
4.861369078E1,9.799426198E-1
4.861874635E1,8.970206380E-1
4.862380802E1,7.598446608E-1
4.862886968E1,8.483598232E-1
4.863393130E1,1.211844325E0
4.863899296E1,1.500508904E0
4.864405463E1,1.307481527E0
4.864915260E1,1.008336663E0
4.865421421E1,8.444201946E-1
4.865927593E1,9.400806427E-1
4.866433755E1,9.753129482E-1
4.866939921E1,1.035942078E0
4.867446083E1,9.995879531E-1
4.867959802E1,8.994585276E-1
4.868465968E1,9.167712927E-1
4.868972135E1,1.076591253E0
4.869478296E1,1.246511698E0
4.869984463E1,1.187224984E0
4.870490630E1,9.867702723E-1
4.870999473E1,9.146699309E-1
4.871505640E1,9.140273333E-1
4.872011807E1,8.739009500E-1
4.872517968E1,9.848562479E-1
4.873024135E1,9.684960842E-1
4.873530296E1,9.036543369E-1
4.874040093E1,9.575292468E-1
4.874546255E1,9.734269977E-1
4.875052421E1,9.111212492E-1
4.875558588E1,9.134339094E-1
4.876064750E1,8.328592181E-1
4.876570916E1,7.222513556E-1
4.877077041E1,-1.243150234E-2
4.877583208E1,-9.414252043E-1
4.878089369E1,-8.557521105E-1
4.878595536E1,-5.359218121E-1
4.879101703E1,-3.442982435E-1
4.879607864E1,-4.018968642E-1
4.880114229E1,-5.019490719E-1
4.880620395E1,-5.143396258E-1
4.881126562E1,-5.053019524E-1
4.881632723E1,-6.124708652E-1
4.882138890E1,-7.497512102E-1
4.882645057E1,-8.028911352E-1
4.883153156E1,-7.817652822E-1
4.883659322E1,-5.374484062E-1
4.884165489E1,-4.046997130E-1
4.884671650E1,-4.797044992E-1
4.885177817E1,-5.253722072E-1
4.885683979E1,-4.685543180E-1
4.886198755E1,-4.503245354E-1
4.886704921E1,-4.418052137E-1
4.887211088E1,-4.451794028E-1
4.887717250E1,-4.699052870E-1
4.888223416E1,-4.160263836E-1
4.888729578E1,-4.196154475E-1
4.889238119E1,-3.923476040E-1
4.889744286E1,-4.199415147E-1
4.890250453E1,-4.473054409E-1
4.890756614E1,-4.387591481E-1
4.891262781E1,-4.279025197E-1
4.891768947E1,-4.029352367E-1
4.892279791E1,-3.947024345E-1
4.892785953E1,-4.459247589E-1
4.893292119E1,-4.017478824E-1
4.893798286E1,-3.840760589E-1
4.894304453E1,-3.927315474E-1
4.894810614E1,-3.798829019E-1
4.895317776E1,-3.862007260E-1
4.895823942E1,-3.948414326E-1
4.896330104E1,-3.939080238E-1
4.896836270E1,-4.096111357E-1
4.897342437E1,-3.704938889E-1
4.897848604E1,-3.983219862E-1
4.898352322E1,-3.878055811E-1
4.898858489E1,-3.797491193E-1
4.899364656E1,-3.859667182E-1
4.899870817E1,-3.684263229E-1
4.900376984E1,-3.700797558E-1
4.900883150E1,-3.432187736E-1
4.901392171E1,-3.546455204E-1
4.901898338E1,-3.731064200E-1
4.902404505E1,-3.604243100E-1
4.902910666E1,-3.265231252E-1
4.903416833E1,-3.427877724E-1
4.903923000E1,-3.541136384E-1
4.904437588E1,-3.298169374E-1
4.904943755E1,-3.366532922E-1
4.905449916E1,-3.361526728E-1
4.905956083E1,-3.214579821E-1
4.906462250E1,-3.211910725E-1
4.906968416E1,-3.232469261E-1
4.907482442E1,-3.087065518E-1
4.907988609E1,-3.370494246E-1
4.908494776E1,-2.986381352E-1
4.909000937E1,-3.293855190E-1
4.909507098E1,-3.242464662E-1
4.910013270E1,-3.191444576E-1
4.910518510E1,-3.141399026E-1
4.911024671E1,-3.161444664E-1
4.911530838E1,-3.253140152E-1
4.912037005E1,-3.036293387E-1
4.912543171E1,-2.940030396E-1
4.913049333E1,-2.773361504E-1
4.913551541E1,-2.939562798E-1
4.914057708E1,-2.890574336E-1
4.914563875E1,-2.675735652E-1
4.915070036E1,-2.748822570E-1
4.915576203E1,-3.035677373E-1
4.916082369E1,-3.010194004E-1
4.916591281E1,-2.795431614E-1
4.917097447E1,-3.082333803E-1
4.917603614E1,-2.771888971E-1
4.918109776E1,-2.677858174E-1
4.918615942E1,-2.822714448E-1
4.919122109E1,-2.799497247E-1
4.919635057E1,-2.443403900E-1
4.920141223E1,-2.684656978E-1
4.920647390E1,-2.805643678E-1
4.921153552E1,-2.735636830E-1
4.921659718E1,-2.642457783E-1
4.922165885E1,-2.240221798E-1
4.922679927E1,-2.267287076E-1
4.923186093E1,-2.484168857E-1
4.923692260E1,-2.581536770E-1
4.924198421E1,-2.559865713E-1
4.924704588E1,-2.515141070E-1
4.925210755E1,-2.589016557E-1
4.925717703E1,-2.493900508E-1
4.926223869E1,-2.637106478E-1
4.926730031E1,-2.544170618E-1
4.927236197E1,-2.071951628E-1
4.927742359E1,-2.385510802E-1
4.928248531E1,-2.388622314E-1
4.928755697E1,-2.202707827E-1
4.929261864E1,-2.112378180E-1
4.929768031E1,-2.306795120E-1
4.930274192E1,-2.215541601E-1
4.930780359E1,-2.007370293E-1
4.931286526E1,-2.061172426E-1
4.931790135E1,-2.400630862E-1
4.932296302E1,-2.262704521E-1
4.932802468E1,-2.219385356E-1
4.933308630E1,-2.057594359E-1
4.933814796E1,-1.993214935E-1
4.934320963E1,-2.143663466E-1
4.934833828E1,-1.816705167E-1
4.935339989E1,-1.919085979E-1
4.935846156E1,-1.783115864E-1
4.936352317E1,-2.195145190E-1
4.936858484E1,-2.081067115E-1
4.937364650E1,-2.039234042E-1
4.937872276E1,-1.832532585E-1
4.938378442E1,-1.983362287E-1
4.938884604E1,-2.085424215E-1
4.939390770E1,-1.736353934E-1
4.939896937E1,-1.841023564E-1
4.940403104E1,-1.682962477E-1
4.940915239E1,-2.024025172E-1
4.941421406E1,-1.934169978E-1
4.941927572E1,-1.822871268E-1
4.942433734E1,-1.856018752E-1
4.942939900E1,-1.912124604E-1
4.943446067E1,-1.895510107E-1
4.943954973E1,-1.618244946E-1
4.944461140E1,-1.699594557E-1
4.944967307E1,-1.710013896E-1
4.945473468E1,-1.790570617E-1
4.945979635E1,-1.752227992E-1
4.946485802E1,-1.738974303E-1
4.946996343E1,-1.796085984E-1
4.947502505E1,-1.732872128E-1
4.948008671E1,-1.859651804E-1
4.948514838E1,-1.986965984E-1
4.949021005E1,-1.708912104E-1
4.949527166E1,-1.693935543E-1
4.950029380E1,-1.560802311E-1
4.950535546E1,-1.690141112E-1
4.951041713E1,-1.676363200E-1
4.951547874E1,-1.352810562E-1
4.952054041E1,-1.602083147E-1
4.952560208E1,-1.398968399E-1
4.953069229E1,-1.600368768E-1
4.953575395E1,-1.515551656E-1
4.954081562E1,-1.597729474E-1
4.954587723E1,-1.465533376E-1
4.955093890E1,-1.311122179E-1
4.955600057E1,-1.514273882E-1
4.956113781E1,-1.667724997E-1
4.956619942E1,-1.344272196E-1
4.957126109E1,-1.379900128E-1
4.957632270E1,-1.462741792E-1
4.958138437E1,-1.426609904E-1
4.958644604E1,-1.414562017E-1
4.959153968E1,-1.308005750E-1
4.959660135E1,-1.131069660E-1
4.960166302E1,-1.263468266E-1
4.960672463E1,-1.467044353E-1
4.961178630E1,-1.383859217E-1
4.961684796E1,-1.372687817E-1
4.962193666E1,-1.194772869E-1
4.962699833E1,-1.042042971E-1
4.963206000E1,-1.484990716E-1
4.963712161E1,-1.519939303E-1
4.964218328E1,-1.435298920E-1
4.964724489E1,-1.304401457E-1
4.965231083E1,-1.317593604E-1
4.965737250E1,-1.282671392E-1
4.966243416E1,-1.580094248E-1
4.966749578E1,-1.092153043E-1
4.967255744E1,-1.059082150E-1
4.967761911E1,-1.262798756E-1
4.968268395E1,-1.108459234E-1
4.968774562E1,-1.123338193E-1
4.969280729E1,-1.374057382E-1
4.969786890E1,-1.313346326E-1
4.970293057E1,-1.064661145E-1
4.970799223E1,-1.222382933E-1
4.971308604E1,-9.264466166E-2
4.971814770E1,-1.108581871E-1
4.972320937E1,-1.146119237E-1
4.972827098E1,-9.943696856E-2
4.973333265E1,-9.378644824E-2
4.973839432E1,-9.298345447E-2
4.974360489E1,-1.111908555E-1
4.974866650E1,-8.649018407E-2
4.975372817E1,-1.142571718E-1
4.975878984E1,-1.038910300E-1
4.976385151E1,-1.054341942E-1
4.976891312E1,-9.751711786E-2
4.977393380E1,-8.005711436E-2
4.977899546E1,-7.229670882E-2
4.978405713E1,-9.067982435E-2
4.978926062E1,-1.089627892E-1
4.979424953E1,-1.200166792E-1
4.979931093E1,-1.166743338E-1
4.980437255E1,-9.662689269E-2
4.980943421E1,-1.076779664E-1
4.981447265E1,-1.185905337E-1
4.981953432E1,-1.009026617E-1
4.982459593E1,-8.341431618E-2
4.982965760E1,-7.789999247E-2
4.983471927E1,-1.151885688E-1
4.983978088E1,-1.047572047E-1
4.984484109E1,-1.039696485E-1
4.984990276E1,-1.030898839E-1
4.985496442E1,-6.890517473E-2
4.986002609E1,-6.350904703E-2
4.986508770E1,-5.588653684E-2
4.987014937E1,-8.395794034E-2
4.987521406E1,-9.743797779E-2
4.988027572E1,-8.240345120E-2
4.988533739E1,-9.115077555E-2
4.989039901E1,-4.998832941E-2
4.989546067E1,-1.066206694E-1
4.990052234E1,-8.675855398E-2
4.990558395E1,-6.695780158E-2
4.991067031E1,-9.726032615E-2
4.991573197E1,-1.083114594E-1
4.992079364E1,-6.452628970E-2
4.992585526E1,-6.159162521E-2
4.993091692E1,-9.431448579E-2
4.993597859E1,-8.400763571E-2
4.994112453E1,-5.953589082E-2
4.994618619E1,-7.326892018E-2
4.995124786E1,-1.153966337E-1
4.995630947E1,-8.834008873E-2
4.996137114E1,-7.095640898E-2
4.996643281E1,-7.034635544E-2
4.997151781E1,-6.741543114E-2
4.997657947E1,-4.777583480E-2
4.998164114E1,-6.878823042E-2
4.998670276E1,-7.288990915E-2
4.999176437E1,-8.170849085E-2
4.999682609E1,-6.902696192E-2
5.000192687E1,-7.318127155E-2
5.000698854E1,-4.890415072E-2
5.001205015E1,-8.896882832E-2
5.001711182E1,-7.870653272E-2
5.002217343E1,-6.377601624E-2
5.002723510E1,-7.029503584E-2
5.003226343E1,-4.830813408E-2
5.003732510E1,-8.351725340E-2
5.004238677E1,-7.092218101E-2
5.004744838E1,-5.848149955E-2
5.005251005E1,-7.222597301E-2
5.005757171E1,-7.872661948E-2
5.006265734E1,-6.379584968E-2
5.006771900E1,-4.889072478E-2
5.007278067E1,-7.919031382E-2
5.007784229E1,-3.337645531E-2
5.008290395E1,-7.826951146E-2
5.008796562E1,-6.566344202E-2
5.009305552E1,-4.609577358E-2
5.009811713E1,-7.419934869E-2
5.010317885E1,-8.306443691E-2
5.010824046E1,-5.859811604E-2
5.011330213E1,-6.289421022E-2
5.011836380E1,-4.329232872E-2
5.012350765E1,-5.953857303E-2
5.012856927E1,-5.664281547E-2
5.013363093E1,-6.322394311E-2
5.013869255E1,-5.798199773E-2
5.014375421E1,-3.604814410E-2
5.014881588E1,-8.561263978E-2
5.015390947E1,-6.117205322E-2
5.015897114E1,-4.401478171E-2
5.016403281E1,-6.258147955E-2
5.016909442E1,-5.966834724E-2
5.017415604E1,-6.147849560E-2
5.017921776E1,-4.679837823E-2
5.018432213E1,-3.693719208E-2
5.018938374E1,-4.136171937E-2
5.019444541E1,-3.386640549E-2
5.019950708E1,-5.499733984E-2
5.020456869E1,-2.833732963E-2
5.020963036E1,-3.985595703E-2
5.021472062E1,-3.000280261E-2
5.021978229E1,-4.873834550E-2
5.022484395E1,-6.245982647E-2
5.022990557E1,-4.523707926E-2
5.023496723E1,-2.335470915E-2
5.024002890E1,-3.496429324E-2
5.024505687E1,-3.465166688E-2
5.025011854E1,-2.726432681E-2
5.025518020E1,-4.596795142E-2
5.026024182E1,-5.036927760E-2
5.026530348E1,-4.048073292E-2
5.027036515E1,-2.824696898E-2
5.027546177E1,-5.644138157E-2
5.028052348E1,-2.264004946E-2
5.028558515E1,-2.951242030E-2
5.029064677E1,-3.643168509E-2
5.029570843E1,-2.180406451E-2
5.030077005E1,-2.635732293E-2
5.030589750E1,-6.877548993E-2
5.031095916E1,-2.536654472E-2
5.031602083E1,-3.944171965E-2
5.032108244E1,-3.920374811E-2
5.032614411E1,-6.261104345E-2
5.033120578E1,-3.593698144E-2
5.033629750E1,-1.186594367E-2
5.034135916E1,-3.788183630E-2
5.034642083E1,-4.947718978E-2
5.035148244E1,-3.479290009E-2
5.035654411E1,-2.487526834E-2
5.036160578E1,-4.360143840E-2
5.036671703E1,-3.614248335E-2
5.037177864E1,-5.487632751E-2
5.037684031E1,-5.202209949E-2
5.038190197E1,-3.261232376E-2
5.038696364E1,-3.237390518E-2
5.039202526E1,-2.970720828E-2
5.039704401E1,-2.716881037E-2
5.040210567E1,-6.012907624E-2
5.040716734E1,-5.717897415E-2
5.041222895E1,-4.485812783E-2
5.041729062E1,-3.739362955E-2
5.042235229E1,-5.601286888E-2
5.042745546E1,-3.415264189E-2
5.043251713E1,-1.727783680E-2
5.043757880E1,-3.844286501E-2
5.044264041E1,-2.379584312E-2
5.044770208E1,-2.114856243E-2
5.045276375E1,-2.802813053E-2
5.045787572E1,-2.070426941E-2
5.046293739E1,-3.244014084E-2
5.046799900E1,-2.745467424E-2
5.047306067E1,-3.433635831E-2
5.047812234E1,-6.733846664E-2
5.048318401E1,-2.627027035E-2
5.048829114E1,-4.266385734E-2
5.049335281E1,-3.278481960E-2
5.049841447E1,-3.243553638E-2
5.050347609E1,-3.462357819E-2
5.050853776E1,-1.157701015E-3
5.051359942E1,-4.625925422E-2
5.051869557E1,-4.585221410E-2
5.052375723E1,-1.932305098E-2
5.052881890E1,-3.091678023E-2
5.053388052E1,-3.064039350E-2
5.053894218E1,-2.809493244E-2
5.054400385E1,-1.711130142E-3
5.054909390E1,-2.532865107E-2
5.055415557E1,-3.223069012E-2
5.055921718E1,-2.006565034E-2
5.056427885E1,-1.507392526E-2
5.056934046E1,-1.012641191E-2
5.057440213E1,-3.847502172E-2
5.057946166E1,-3.818510473E-2
5.058452333E1,-2.267152071E-3
5.058958500E1,-1.875148714E-2
5.059464661E1,-2.089732885E-2
5.059970828E1,-1.822213829E-2
5.060476994E1,-2.042445540E-2
5.060983604E1,-3.606706858E-3
5.061489770E1,-3.438517451E-2
5.061995937E1,-3.888562322E-2
5.062502098E1,-1.953589916E-2
5.063008265E1,-1.697356999E-2
5.063514432E1,-2.161125839E-2
5.064025447E1,-1.428565383E-2
5.064531614E1,-7.018625736E-3
5.065037781E1,-6.941378117E-3
5.065543942E1,-9.188219905E-3
5.066050109E1,-1.853772998E-2
5.066556276E1,-2.311818302E-2
5.067067296E1,-4.196612537E-2
5.067573458E1,-1.319012046E-2
5.068079630E1,-8.203610778E-3
5.068585791E1,-1.513634622E-2
5.069091958E1,-2.449622750E-2
5.069598125E1,-1.714670658E-2
5.070107286E1,-1.461206377E-2
5.070613453E1,-7.344916463E-3
5.071119619E1,-3.096824884E-2
5.071625781E1,2.620786428E-3
5.072131947E1,-1.400844753E-2
5.072638114E1,-9.168714285E-3
5.073148348E1,-1.891642809E-3
5.073654515E1,-2.080412209E-2
5.074160677E1,-2.303960919E-2
5.074666843E1,-1.575431228E-2
5.075173005E1,-2.040480077E-2
5.075679171E1,-4.634429514E-2
5.076181697E1,-2.930811048E-2
5.076687859E1,-3.854726255E-2
5.077194031E1,-3.582912683E-2
5.077700192E1,-2.125331759E-2
5.078206359E1,-6.754755974E-3
5.078712520E1,-8.953720331E-3
5.079222135E1,-1.350644231E-2
5.079728302E1,-2.282519639E-2
5.080234468E1,-1.074117422E-2
5.080740630E1,-1.290428638E-2
5.081246796E1,-7.972240448E-3
5.081752963E1,-5.560964346E-3
5.082261770E1,-1.737083495E-2
5.082767932E1,-4.096008837E-2
5.083274098E1,-2.634677291E-2
5.083780265E1,-9.471863508E-3
5.084286432E1,9.580671787E-3
5.084792593E1,-4.837810993E-3
5.085307833E1,-2.378004789E-2
5.085814000E1,-1.648597419E-2
5.086320166E1,-1.870536804E-2
5.086826328E1,-1.134681702E-2
5.087332494E1,-4.049584270E-3
5.087838661E1,-2.294930816E-2
5.088346250E1,1.526935399E-2
5.088852416E1,-2.041751146E-2
5.089358583E1,-2.497707307E-2
5.089864744E1,3.654733300E-3
5.090370911E1,3.643035889E-3
5.090877078E1,-1.780049503E-2
5.091387557E1,-2.237907052E-2
5.091893723E1,-3.404888511E-2
5.092399890E1,-1.943847537E-2
5.092906052E1,1.162426174E-2
5.093412218E1,4.521086812E-3
5.093918385E1,-1.914381981E-2
5.094420463E1,-1.653590798E-2
5.094926630E1,-3.058309853E-2
5.095432796E1,6.766766310E-4
5.095938958E1,-4.006594419E-3
5.096445125E1,1.500298083E-2
5.096951291E1,-1.603473723E-2
5.097461338E1,-1.339907944E-2
5.097967505E1,-4.652619362E-2
5.098473671E1,-2.242165804E-2
5.098979833E1,-1.292483509E-2
5.099486000E1,-1.992237568E-2
5.099992166E1,4.072472453E-3
5.100509114E1,-5.444452167E-3
5.101015276E1,-1.028503478E-2
5.101521442E1,-1.492904127E-2
5.102027604E1,6.700739264E-3
5.102533770E1,-5.150586367E-4
5.103039937E1,-7.722795010E-3
5.103545447E1,-1.001001894E-2
5.104051614E1,-5.151554942E-3
5.104557781E1,-7.465407252E-3
5.105063942E1,-5.008906126E-3
5.105570109E1,4.551112652E-3
5.106076276E1,1.873308420E-2
5.106584848E1,-1.228615642E-2
5.107091015E1,-9.786859155E-3
5.107597177E1,-7.253676653E-3
5.108103343E1,-9.443223476E-3
5.108609510E1,2.578765154E-3
5.109115677E1,5.003646016E-3
5.109623666E1,-4.466474056E-3
5.110129833E1,2.911090851E-4
5.110635994E1,2.685576677E-3
5.111142161E1,7.438257337E-3
5.111648328E1,-4.480063915E-3
5.112154489E1,-3.535544872E-2
5.112659135E1,-1.118290424E-2
5.113165302E1,1.268702745E-2
5.113671468E1,-1.595847309E-2
5.114177630E1,-2.757765353E-2
5.114683796E1,5.980521441E-3
5.115189963E1,-2.730809152E-2
5.115698984E1,-3.353402019E-3
5.116205150E1,-1.760940254E-2
5.116711312E1,8.634924889E-3
5.117217479E1,-9.178221226E-4
5.117723645E1,-2.469626069E-2
5.118229812E1,8.733734488E-3
5.118760031E1,-2.694973350E-2
5.119266197E1,4.178211093E-3
5.119772364E1,1.838698983E-3
5.120278526E1,-5.180329084E-3
5.120784692E1,4.284814000E-3
5.121290859E1,-2.903914452E-2
5.121784062E1,-1.452565193E-2
5.122290229E1,-9.577468038E-3
5.122796395E1,-2.404376864E-3
5.123302557E1,-1.419118047E-2
5.123808723E1,-3.543139994E-2
5.124314890E1,-2.804286778E-2
5.124823744E1,-1.586028934E-2
5.125329911E1,-3.829061985E-3
5.125836078E1,9.231865406E-4
5.126342239E1,-1.827578247E-2
5.126848406E1,-3.848880529E-3
5.127354572E1,-2.042680979E-2
5.127862822E1,1.142084599E-3
5.128368989E1,1.044541597E-3
5.128875150E1,-1.557679474E-2
5.129381317E1,-3.441125154E-3
5.129887484E1,1.566529274E-2
5.130393645E1,-9.684860706E-4
5.130898354E1,-1.508846879E-2
5.131404520E1,-6.881356239E-4
5.131910687E1,1.115934551E-2
5.132416848E1,-1.267027855E-2
5.132923015E1,-2.679654956E-2
5.133429182E1,-2.654926479E-2
5.133938947E1,2.255022526E-3
5.134445114E1,1.181185246E-2
5.134951281E1,-1.429021358E-4
5.135457442E1,1.412764192E-2
5.135963609E1,2.148360014E-3
5.136469776E1,-9.673774242E-3
5.136983406E1,-1.670339704E-2
5.137489572E1,-2.134861052E-2
5.137995739E1,-2.342332900E-2
5.138501901E1,9.943962097E-3
5.139008062E1,-1.997828484E-3
5.139514234E1,-1.622088253E-2
5.140023067E1,2.906572819E-2
5.140529234E1,-3.762330115E-2
5.141035400E1,-1.590858400E-2
5.141541562E1,9.288340807E-4
5.142047729E1,9.919404984E-4
5.142553895E1,3.432661295E-3
5.143063312E1,-2.270008624E-2
5.143569479E1,8.392438293E-3
5.144075645E1,1.768714190E-2
5.144581807E1,-1.503109932E-3
5.145087973E1,1.278139651E-2
5.145594140E1,2.694424987E-2
5.146100557E1,5.356028676E-3
5.146606723E1,-1.744374633E-3
5.147112885E1,5.470231175E-3
5.147619046E1,6.923228502E-4
5.148125218E1,1.501061022E-2
5.148631385E1,5.456849933E-3
5.149137031E1,6.816536188E-4
5.149643197E1,5.398944020E-3
5.150149364E1,-6.455495954E-3
5.150655526E1,-2.057884634E-2
5.151161692E1,1.761999726E-2
5.151667859E1,1.743721962E-2
5.152177244E1,-3.252308071E-2
5.152683406E1,-2.980567515E-2
5.153189578E1,1.346066594E-3
5.153695739E1,-1.041728258E-2
5.154201906E1,1.112543046E-2
5.154708067E1,3.823295236E-3
5.155221776E1,-1.287379861E-2
5.155727942E1,8.577391505E-3
5.156234109E1,1.090019941E-2
5.156740270E1,-2.955602109E-2
5.157246437E1,-3.212139010E-3
5.157752604E1,8.606880903E-3
5.158261963E1,-1.757687330E-2
5.158768125E1,-3.161028028E-3
5.159274291E1,-7.846504450E-4
5.159780458E1,1.618787646E-3
5.160286624E1,1.577046514E-2
5.160792786E1,3.725409508E-3
5.161302786E1,-1.059243083E-2
5.161808953E1,1.094651222E-2
5.162315119E1,-9.515434504E-4
5.162821281E1,-1.987707615E-2
5.163327447E1,-7.867082953E-3
5.163833614E1,1.111735404E-2
5.164339395E1,-1.983852684E-2
5.164845562E1,-7.826238871E-3
5.165351723E1,-5.366727710E-3
5.165857890E1,-7.626697421E-3
5.166364057E1,-9.919926524E-3
5.166870218E1,1.383270323E-2
5.167375802E1,6.554916501E-3
5.167881968E1,-3.035187721E-3
5.168388135E1,-1.239173114E-2
5.168894296E1,-7.411852479E-3
5.169400463E1,4.603669047E-3
5.169906630E1,-2.154423296E-2
5.170416822E1,-4.822030663E-3
5.170922989E1,-2.439633012E-3
5.171429156E1,-7.198482752E-3
5.171935317E1,-7.169216871E-3
5.172441484E1,-1.432150602E-2
5.172947650E1,-1.181048155E-2
5.173461437E1,-1.412141323E-2
5.173967604E1,-1.165892184E-2
5.174473770E1,-1.386643946E-2
5.174979932E1,7.751896977E-3
5.175486098E1,-1.140765846E-2
5.175992265E1,-4.219308496E-3
5.176500781E1,1.014551520E-2
5.177006947E1,7.704198360E-3
5.177513114E1,-6.542369723E-3
5.178019276E1,1.723678410E-2
5.178525442E1,3.374329209E-2
5.179031604E1,9.777560830E-3
5.179541869E1,-3.304468095E-2
5.180048036E1,-1.849731803E-2
5.180554203E1,-1.643553376E-3
5.181060369E1,7.644444704E-4
5.181566531E1,5.579993129E-3
5.182072697E1,7.873103023E-3
5.182578687E1,7.826253772E-3
5.183084854E1,5.456343293E-3
5.183591020E1,-2.075335383E-2
5.184097182E1,3.089576960E-3
5.184603348E1,-1.840139925E-2
5.185109510E1,8.296966553E-4
5.185615479E1,-2.999618649E-2
5.186121645E1,1.540777087E-2
5.186627812E1,3.475129604E-3
5.187133973E1,-8.412748575E-3
5.187640135E1,-3.572806716E-3
