"time","ax"
1.952946370E-1,-1.531107426E0
1.978267720E-1,-1.380060434E0
2.003589080E-1,-1.401595831E0
2.028910430E-1,-1.427916884E0
2.054231260E-1,-1.456929922E0
2.079653140E-1,-1.432702541E0
2.104974490E-1,-1.418345571E0
2.130295330E-1,-1.387238979E0
2.155616680E-1,-1.384846091E0
2.180938030E-1,-1.356132269E0
2.206259390E-1,-1.389631748E0
2.231580220E-1,-1.382453322E0
2.256901580E-1,-1.413560033E0
2.282222930E-1,-1.473679662E0
2.307544280E-1,-1.492822170E0
2.332865120E-1,-1.490429401E0
2.358186470E-1,-1.526321769E0
2.383394800E-1,-1.552642822E0
2.408716160E-1,-1.547857165E0
2.434037510E-1,-1.562214136E0
2.459358350E-1,-1.629213095E0
2.484679700E-1,-1.677069545E0
2.510001050E-1,-1.617249012E0
2.535322410E-1,-1.566999674E0
2.560643240E-1,-1.535893083E0
2.585964600E-1,-1.571785331E0
2.611285950E-1,-1.636391640E0
2.636606780E-1,-1.629213095E0
2.661928140E-1,-1.624427438E0
2.687076580E-1,-1.593320727E0
2.712397930E-1,-1.588535190E0
2.737719280E-1,-1.588535190E0
2.763040640E-1,-1.543071508E0
2.788361470E-1,-1.555035591E0
2.813682830E-1,-1.521536112E0
2.839004180E-1,-1.473679662E0
2.864325530E-1,-1.492822170E0
2.889646370E-1,-1.492822170E0
2.914967720E-1,-1.473679662E0
2.940289080E-1,-1.511964798E0
2.965609910E-1,-1.507179141E0
2.990894280E-1,-1.538285851E0
3.016216160E-1,-1.511964798E0
3.041536990E-1,-1.473679662E0
3.066858350E-1,-1.495215058E0
3.092179180E-1,-1.533500195E0
3.117500530E-1,-1.523928881E0
3.142821890E-1,-1.500000715E0
3.168143240E-1,-1.521536112E0
3.193464080E-1,-1.531107426E0
3.218785430E-1,-1.497607827E0
3.244106780E-1,-1.478465319E0
3.269428140E-1,-1.490429401E0
3.294730220E-1,-1.488036633E0
3.320051580E-1,-1.444965720E0
3.345372930E-1,-1.442572951E0
3.370694280E-1,-1.444965720E0
3.396015640E-1,-1.447358608E0
3.421336470E-1,-1.442572951E0
3.446657830E-1,-1.444965720E0
3.471978660E-1,-1.468894005E0
3.497300010E-1,-1.531107426E0
3.522621370E-1,-1.514357686E0
3.547942720E-1,-1.528714538E0
3.573264080E-1,-1.495215058E0
3.598603660E-1,-1.459322691E0
3.623925530E-1,-1.471286774E0
3.649246370E-1,-1.468894005E0
3.674567720E-1,-1.471286774E0
3.699889080E-1,-1.468894005E0
3.725209910E-1,-1.468894005E0
3.750531260E-1,-1.444965720E0
3.775852620E-1,-1.468894005E0
3.801173450E-1,-1.437488198E0
3.826494800E-1,-1.444965720E0
3.851816160E-1,-1.444965720E0
3.877137510E-1,-1.471286774E0
3.902600010E-1,-1.490429401E0
3.927921370E-1,-1.449751377E0
3.953242720E-1,-1.478465319E0
3.978563550E-1,-1.468894005E0
4.003884910E-1,-1.464108348E0
4.029206260E-1,-1.497607827E0
4.054527620E-1,-1.540678620E0
4.079848970E-1,-1.516750455E0
4.105169800E-1,-1.507179141E0
4.130491160E-1,-1.511964798E0
4.155811990E-1,-1.490429401E0
4.181133870E-1,-1.461715579E0
4.206630220E-1,-1.488036633E0
4.231951050E-1,-1.490429401E0
4.257272410E-1,-1.509572029E0
4.282593760E-1,-1.473679662E0
4.307915120E-1,-1.492822170E0
4.333235950E-1,-1.442572951E0
4.358557830E-1,-1.440180182E0
4.383878660E-1,-1.466501236E0
4.409200010E-1,-1.473679662E0
4.434520850E-1,-1.415952802E0
4.459842200E-1,-1.411167145E0
4.485163550E-1,-1.435095429E0
4.510345850E-1,-1.418345571E0
4.535667200E-1,-1.392024517E0
4.560988550E-1,-1.372882009E0
4.586309910E-1,-1.344168067E0
4.611630740E-1,-1.329811215E0
4.636952100E-1,-1.325025558E0
4.662273450E-1,-1.334596872E0
4.687594800E-1,-1.334596872E0
4.712915640E-1,-1.315454245E0
4.738236990E-1,-1.329811215E0
4.763558350E-1,-1.339382529E0
4.788879180E-1,-1.329811215E0
4.813965640E-1,-1.387238979E0
4.839286990E-1,-1.408774376E0
4.864608350E-1,-1.427916884E0
4.889929700E-1,-1.415952802E0
4.915250530E-1,-1.435095429E0
4.940571890E-1,-1.466501236E0
4.965893240E-1,-1.507179141E0
4.991214600E-1,-1.511964798E0
5.016535950E-1,-1.492822170E0
5.041856780E-1,-1.454537034E0
5.067178140E-1,-1.394417405E0
5.092498970E-1,-1.401595831E0
5.117827620E-1,-1.415952802E0
5.143148970E-1,-1.420738459E0
5.168470330E-1,-1.440180182E0
5.193791680E-1,-1.427916884E0
5.219113030E-1,-1.440180182E0
5.244433870E-1,-1.334596872E0
5.269755220E-1,-1.286740422E0
5.295076580E-1,-1.291526079E0
5.320397410E-1,-1.310668588E0
5.345718760E-1,-1.392024517E0
5.371040120E-1,-1.339382529E0
5.396361470E-1,-1.284347534E0
5.421685950E-1,-1.224527001E0
5.447007830E-1,-1.207777262E0
5.472328660E-1,-1.174277663E0
5.497650010E-1,-1.109372377E0
5.522970850E-1,-1.116550922E0
5.548292200E-1,-1.106979609E0
5.573613550E-1,-1.128515005E0
5.598934910E-1,-1.181456208E0
5.624255740E-1,-1.179063320E0
5.649577100E-1,-1.195813060E0
5.674898450E-1,-1.198205948E0
5.700219800E-1,-1.238883972E0
5.725689600E-1,-1.246062398E0
5.751010950E-1,-1.226919770E0
5.776332300E-1,-1.246062398E0
5.801653140E-1,-1.210170031E0
5.826974490E-1,-1.157228827E0
5.852295850E-1,-1.147657514E0
5.877617200E-1,-1.176670551E0
5.902938550E-1,-1.166800141E0
5.928259390E-1,-1.154836059E0
5.953580740E-1,-1.138086319E0
5.978902100E-1,-1.164407372E0
6.004222930E-1,-1.164407372E0
6.029533350E-1,-1.212562919E0
6.054854180E-1,-1.222134113E0
6.080175530E-1,-1.222134113E0
6.105496890E-1,-1.255633712E0
6.130818240E-1,-1.265205026E0
6.156139600E-1,-1.236491084E0
6.181460430E-1,-1.248455167E0
6.206781780E-1,-1.284347534E0
6.232103140E-1,-1.262812138E0
6.257423970E-1,-1.262812138E0
6.282745330E-1,-1.246062398E0
6.308066680E-1,-1.258026481E0
6.333204700E-1,-1.241276741E0
6.358526050E-1,-1.224527001E0
6.383847410E-1,-1.219741344E0
6.409168760E-1,-1.179063320E0
6.434489600E-1,-1.200598717E0
6.459810950E-1,-1.145264745E0
6.485132300E-1,-1.152443171E0
6.510453660E-1,-1.145264745E0
6.535774490E-1,-1.166800141E0
6.561095850E-1,-1.150050402E0
6.586417200E-1,-1.145264745E0
6.611738030E-1,-1.150050402E0
6.637116160E-1,-1.109372377E0
6.662437510E-1,-1.154836059E0
6.687758870E-1,-1.195813060E0
6.713080220E-1,-1.152443171E0
6.738401050E-1,-1.128515005E0
6.763722410E-1,-1.174277663E0
6.789043760E-1,-1.140479088E0
6.814365120E-1,-1.123729348E0
6.839685950E-1,-1.154836059E0
6.865007300E-1,-1.140479088E0
6.890328660E-1,-1.123729348E0
6.915649490E-1,-1.181456208E0
6.940931260E-1,-1.147657514E0
6.966252620E-1,-1.226919770E0
6.991573970E-1,-1.231705427E0
7.016895330E-1,-1.274776220E0
7.042216680E-1,-1.243669510E0
7.067537510E-1,-1.322632670E0
7.092858870E-1,-1.334596872E0
7.118180220E-1,-1.296311617E0
7.143501580E-1,-1.305882931E0
7.168822930E-1,-1.370489120E0
7.194143760E-1,-1.329811215E0
7.219465120E-1,-1.339382529E0
7.244501580E-1,-1.315454245E0
7.269822410E-1,-1.277169108E0
7.295143760E-1,-1.341775298E0
7.320465120E-1,-1.375274777E0
7.345785950E-1,-1.344168067E0
7.371107300E-1,-1.365703583E0
7.396428660E-1,-1.336989641E0
7.421750010E-1,-1.332203984E0
7.447070850E-1,-1.317847013E0
7.472392200E-1,-1.334596872E0
7.497713550E-1,-1.351346612E0
7.523034390E-1,-1.332203984E0
7.548568240E-1,-1.329811215E0
7.573889600E-1,-1.322632670E0
7.599210950E-1,-1.329811215E0
7.624531780E-1,-1.329811215E0
7.649853140E-1,-1.332203984E0
7.675174490E-1,-1.334596872E0
7.700495850E-1,-1.327418327E0
7.725816680E-1,-1.281954765E0
7.751138030E-1,-1.269990563E0
7.776458870E-1,-1.281954765E0
7.801780220E-1,-1.289133191E0
7.827101580E-1,-1.267597795E0
7.852386990E-1,-1.236491084E0
7.877708870E-1,-1.260419369E0
7.903029700E-1,-1.212562919E0
7.928351050E-1,-1.219741344E0
7.953672410E-1,-1.210170031E0
7.978993240E-1,-1.198205948E0
8.004314600E-1,-1.207777262E0
8.029635950E-1,-1.171884894E0
8.054957300E-1,-1.181456208E0
8.080278140E-1,-1.130907774E0
8.105599490E-1,-1.111765265E0
8.130920850E-1,-1.145264745E0
8.156246890E-1,-1.111765265E0
8.181568240E-1,-1.104586720E0
8.206889080E-1,-1.166800141E0
8.232210430E-1,-1.159621716E0
8.257531780E-1,-1.171884894E0
8.282852620E-1,-1.106979609E0
8.308173970E-1,-1.121336460E0
8.333495330E-1,-1.111765265E0
8.358816680E-1,-1.097408295E0
8.384137510E-1,-1.140479088E0
8.409458870E-1,-1.181456208E0
8.434780220E-1,-1.179063320E0
8.460147930E-1,-1.102193952E0
8.485469280E-1,-1.111765265E0
8.510790120E-1,-1.097408295E0
8.536111470E-1,-1.080658555E0
8.561432830E-1,-1.123729348E0
8.586753660E-1,-1.099801064E0
8.612075010E-1,-1.140479088E0
8.637396370E-1,-1.164407372E0
8.662717720E-1,-1.152443171E0
8.688038550E-1,-1.159621716E0
8.713359910E-1,-1.126122117E0
8.738681260E-1,-1.128515005E0
8.763942200E-1,-1.174277663E0
8.789263550E-1,-1.174277663E0
8.814584390E-1,-1.138086319E0
8.839905740E-1,-1.138086319E0
8.865227100E-1,-1.121336460E0
8.890547930E-1,-1.080658555E0
8.915869280E-1,-1.097408295E0
8.941190640E-1,-1.111765265E0
8.966511990E-1,-1.147657514E0
8.991832830E-1,-1.085444212E0
9.017154180E-1,-1.032802105E0
9.042475530E-1,-1.051944613E0
9.067569800E-1,-1.071087241E0
9.092891160E-1,-1.018445134E0
9.118212510E-1,-1.078265667E0
9.143533870E-1,-1.130907774E0
9.168854700E-1,-1.020837903E0
9.194176050E-1,-1.020837903E0
9.219497410E-1,-1.018445134E0
9.244818760E-1,-1.059123158E0
9.270139600E-1,-1.013659477E0
9.295460950E-1,-1.006481051E0
9.320782300E-1,-1.016052365E0
9.346103140E-1,-9.849455953E-1
9.371617720E-1,-1.008873820E0
9.396939080E-1,-1.061515927E0
9.422260430E-1,-1.039980531E0
9.447581260E-1,-1.095015407E0
9.472902100E-1,-1.123729348E0
9.498223970E-1,-1.159621716E0
9.523545330E-1,-1.154836059E0
9.548866160E-1,-1.111765265E0
9.574187510E-1,-1.179063320E0
9.599508870E-1,-1.147657514E0
9.624829700E-1,-1.092622638E0
9.650151050E-1,-1.085444212E0
9.675206260E-1,-1.111765265E0
9.700528140E-1,-1.080658555E0
9.725848970E-1,-1.078265667E0
9.751170330E-1,-1.085444212E0
9.776491160E-1,-1.095015407E0
9.801812510E-1,-1.087836981E0
9.827133870E-1,-1.068694472E0
9.852455220E-1,-1.073480010E0
9.877776050E-1,-1.078265667E0
9.903097410E-1,-1.039980531E0
9.928418760E-1,-1.063908815E0
9.953740120E-1,-1.037587762E0
9.979309910E-1,-1.039980531E0
1.000463126E0,-1.054337502E0
1.002995210E0,-1.059123158E0
1.005527345E0,-1.123729348E0
1.008059480E0,-1.104586720E0
1.010591564E0,-1.116550922E0
1.013123699E0,-1.164407372E0
1.015655835E0,-1.174277663E0
1.018187970E0,-1.145264745E0
1.020720053E0,-1.138086319E0
1.023252189E0,-1.114158034E0
1.025784324E0,-1.154836059E0
1.028291668E0,-1.162014484E0
1.030823595E0,-1.138086319E0
1.033355522E0,-1.123729348E0
1.035887449E0,-1.102193952E0
1.038419428E0,-1.078265667E0
1.040951355E0,-1.099801064E0
1.043483283E0,-1.080658555E0
1.046015210E0,-1.023230791E0
1.048547137E0,-1.059123158E0
1.051079064E0,-1.020837903E0
1.053611043E0,-9.945169091E-1
1.056142970E0,-1.016052365E0
1.058700470E0,-9.969097376E-1
1.061232449E0,-1.006481051E0
1.063764376E0,-1.030409217E0
1.066296303E0,-9.849455953E-1
1.068828283E0,-9.873384237E-1
1.071360158E0,-9.729815125E-1
1.073892085E0,-9.801599979E-1
1.076424064E0,-1.049551845E0
1.078955991E0,-1.068694472E0
1.081487918E0,-1.042373419E0
1.084019845E0,-1.075872898E0
1.086551772E0,-1.085444212E0
1.089060105E0,-1.044766188E0
1.091592033E0,-1.104586720E0
1.094124012E0,-1.073480010E0
1.096655939E0,-1.044766188E0
1.099187866E0,-1.099801064E0
1.101719845E0,-1.061515927E0
1.104251720E0,-1.116550922E0
1.106783699E0,-1.152443171E0
1.109315626E0,-1.085444212E0
1.111847553E0,-1.121336460E0
1.114379480E0,-1.116550922E0
1.116911408E0,-1.133300662E0
1.119464324E0,-1.102193952E0
1.121996251E0,-1.097408295E0
1.124528178E0,-1.138086319E0
1.127060105E0,-1.123729348E0
1.129592085E0,-1.126122117E0
1.132124012E0,-1.126122117E0
1.134655939E0,-1.150050402E0
1.137187918E0,-1.140479088E0
1.139719793E0,-1.145264745E0
1.142251772E0,-1.128515005E0
1.144783699E0,-1.157228827E0
1.147315626E0,-1.150050402E0
1.149849376E0,-1.179063320E0
1.152381355E0,-1.183848977E0
1.154913283E0,-1.207777262E0
1.157445210E0,-1.195813060E0
1.159977137E0,-1.174277663E0
1.162509116E0,-1.224527001E0
1.165040991E0,-1.217348576E0
1.167572970E0,-1.238883972E0
1.170104897E0,-1.226919770E0
1.172636824E0,-1.226919770E0
1.175168751E0,-1.265205026E0
1.177700730E0,-1.262812138E0
1.180238178E0,-1.301097274E0
1.182770158E0,-1.274776220E0
1.185302085E0,-1.250848055E0
1.187834012E0,-1.176670551E0
1.190365991E0,-1.116550922E0
1.192897866E0,-1.090229869E0
1.195429793E0,-1.133300662E0
1.197961772E0,-1.099801064E0
1.200493699E0,-1.104586720E0
1.203025626E0,-1.142871857E0
1.205557553E0,-1.123729348E0
1.208089480E0,-1.085444212E0
1.210621824E0,-1.061515927E0
1.213153803E0,-1.047158957E0
1.215685730E0,-1.044766188E0
1.218217658E0,-1.028016448E0
1.220749585E0,-1.061515927E0
1.223281512E0,-1.011266708E0
1.225813439E0,-1.006481051E0
1.228345418E0,-9.849455953E-1
1.230877345E0,-1.020837903E0
1.233409272E0,-1.111765265E0
1.235941199E0,-1.087836981E0
1.238473126E0,-1.056730270E0
1.241011720E0,-1.102193952E0
1.243543699E0,-1.130907774E0
1.246075626E0,-1.130907774E0
1.248607553E0,-1.142871857E0
1.251139533E0,-1.130907774E0
1.253671460E0,-1.121336460E0
1.256203335E0,-1.083051324E0
1.258735314E0,-1.073480010E0
1.261267241E0,-1.126122117E0
1.263799168E0,-1.109372377E0
1.266331095E0,-1.085444212E0
1.268863074E0,-1.128515005E0
1.271386303E0,-1.130907774E0
1.273918230E0,-1.083051324E0
1.276450158E0,-1.078265667E0
1.278982085E0,-1.071087241E0
1.281514064E0,-1.061515927E0
1.284045991E0,-1.104586720E0
1.286577918E0,-1.087836981E0
1.289109845E0,-1.063908815E0
1.291641772E0,-1.068694472E0
1.294173699E0,-1.073480010E0
1.296705678E0,-1.054337502E0
1.299237605E0,-1.078265667E0
1.301730730E0,-1.054337502E0
1.304262658E0,-9.729815125E-1
1.306794585E0,-1.016052365E0
1.309326564E0,-1.018445134E0
1.311858491E0,-9.849455953E-1
1.314390418E0,-1.001695395E0
1.316922397E0,-1.004088163E0
1.319454324E0,-1.028016448E0
1.321986199E0,-1.023230791E0
1.324518126E0,-1.061515927E0
1.327050105E0,-1.109372377E0
1.329582033E0,-1.126122117E0
1.332155835E0,-1.135693431E0
1.334687814E0,-1.078265667E0
1.337219741E0,-1.083051324E0
1.339751668E0,-1.001695395E0
1.342283595E0,-1.004088163E0
1.344815522E0,-1.004088163E0
1.347347501E0,-1.006481051E0
1.349879428E0,-1.008873820E0
1.352411355E0,-1.080658555E0
1.354943283E0,-1.068694472E0
1.357475210E0,-1.028016448E0
1.360007137E0,-1.030409217E0
1.362540991E0,-1.068694472E0
1.365072970E0,-1.071087241E0
1.367604897E0,-1.095015407E0
1.370136824E0,-1.097408295E0
1.372668751E0,-1.095015407E0
1.375200678E0,-1.087836981E0
1.377732605E0,-1.106979609E0
1.380264585E0,-1.099801064E0
1.382796512E0,-1.083051324E0
1.385328439E0,-1.083051324E0
1.387860366E0,-1.080658555E0
1.390392293E0,-1.080658555E0
1.392898855E0,-1.097408295E0
1.395430783E0,-1.128515005E0
1.397962710E0,-1.109372377E0
1.400494637E0,-1.092622638E0
1.403026616E0,-1.085444212E0
1.405558543E0,-1.128515005E0
1.408090470E0,-1.109372377E0
1.410622397E0,-1.106979609E0
1.413154324E0,-1.111765265E0
1.415686251E0,-1.090229869E0
1.418218230E0,-1.116550922E0
1.420750158E0,-1.150050402E0
1.423288335E0,-1.109372377E0
1.425820262E0,-1.123729348E0
1.428352189E0,-1.128515005E0
1.430884116E0,-1.102193952E0
1.433416095E0,-1.083051324E0
1.435948022E0,-1.102193952E0
1.438479949E0,-1.142871857E0
1.441011876E0,-1.118943691E0
1.443543803E0,-1.111765265E0
1.446075730E0,-1.080658555E0
1.448607710E0,-1.123729348E0
1.451139637E0,-1.147657514E0
1.453699480E0,-1.154836059E0
1.456231460E0,-1.102193952E0
1.458763387E0,-1.102193952E0
1.461295314E0,-1.135693431E0
1.463827241E0,-1.128515005E0
1.466359168E0,-1.095015407E0
1.468891147E0,-1.106979609E0
1.471423074E0,-1.104586720E0
1.473955001E0,-1.099801064E0
1.476486928E0,-1.092622638E0
1.479018855E0,-1.106979609E0
1.481550783E0,-1.092622638E0
1.484052449E0,-1.121336460E0
1.486584376E0,-1.114158034E0
1.489116355E0,-1.104586720E0
1.491648283E0,-1.049551845E0
1.494180210E0,-1.054337502E0
1.496712137E0,-1.080658555E0
1.499244064E0,-1.061515927E0
1.501775991E0,-1.037587762E0
1.504307970E0,-1.047158957E0
1.506839897E0,-1.042373419E0
1.509371824E0,-1.059123158E0
1.511903803E0,-1.061515927E0
1.514454897E0,-1.059123158E0
1.516986876E0,-1.039980531E0
1.519518803E0,-1.028016448E0
1.522050730E0,-1.044766188E0
1.524582658E0,-1.032802105E0
1.527114637E0,-1.023230791E0
1.529646512E0,-1.049551845E0
1.532178491E0,-1.032802105E0
1.534710418E0,-1.020837903E0
1.537242345E0,-9.969097376E-1
1.539774272E0,-1.056730270E0
1.542306199E0,-1.028016448E0
1.544840574E0,-1.018445134E0
1.547372553E0,-1.092622638E0
1.549904480E0,-1.150050402E0
1.552436408E0,-1.145264745E0
1.554968335E0,-1.099801064E0
1.557500262E0,-1.099801064E0
1.560032189E0,-1.090229869E0
1.562564168E0,-1.054337502E0
1.565096095E0,-1.037587762E0
1.567628074E0,-1.044766188E0
1.570159949E0,-1.018445134E0
1.572691876E0,-1.035194874E0
1.575223960E0,-1.020837903E0
1.577755939E0,-1.016052365E0
1.580287866E0,-1.013659477E0
1.582819793E0,-9.993025661E-1
1.585351720E0,-1.049551845E0
1.587883647E0,-1.083051324E0
1.590415574E0,-1.056730270E0
1.592947553E0,-1.025623560E0
1.595479480E0,-1.073480010E0
1.598011408E0,-1.042373419E0
1.600543335E0,-1.032802105E0
1.603075314E0,-1.032802105E0
1.605615939E0,-9.921240807E-1
1.608147866E0,-1.042373419E0
1.610679793E0,-1.006481051E0
1.613211720E0,-1.016052365E0
1.615743647E0,-1.008873820E0
1.618275574E0,-9.969097376E-1
1.620807501E0,-1.020837903E0
1.623339480E0,-1.011266708E0
1.625871408E0,-1.056730270E0
1.628403335E0,-1.051944613E0
1.630935262E0,-1.028016448E0
1.633467189E0,-1.056730270E0
1.635968908E0,-1.028016448E0
1.638500835E0,-1.054337502E0
1.641032814E0,-1.066301584E0
1.643564741E0,-1.068694472E0
1.646096668E0,-1.068694472E0
1.648628595E0,-1.075872898E0
1.651160522E0,-1.068694472E0
1.653692501E0,-1.169192910E0
1.656224428E0,-1.238883972E0
1.658756355E0,-1.174277663E0
1.661288283E0,-1.128515005E0
1.663820210E0,-1.135693431E0
1.666375887E0,-1.090229869E0
1.668907866E0,-1.078265667E0
1.671439741E0,-1.109372377E0
1.673971668E0,-1.087836981E0
1.676503647E0,-1.042373419E0
1.679035574E0,-1.061515927E0
1.681567501E0,-1.078265667E0
1.684099480E0,-1.063908815E0
1.686631355E0,-1.075872898E0
1.689163335E0,-1.128515005E0
1.691695262E0,-1.130907774E0
1.694227189E0,-1.133300662E0
1.696758751E0,-1.116550922E0
1.699290730E0,-1.116550922E0
1.701822658E0,-1.162014484E0
1.704354585E0,-1.140479088E0
1.706886564E0,-1.135693431E0
1.709418491E0,-1.109372377E0
1.711950366E0,-1.078265667E0
1.714482345E0,-1.071087241E0
1.717014272E0,-1.073480010E0
1.719546199E0,-1.085444212E0
1.722078178E0,-1.078265667E0
1.724610053E0,-1.087836981E0
1.727161980E0,-1.123729348E0
1.729693908E0,-1.142871857E0
1.732225835E0,-1.099801064E0
1.734757762E0,-1.114158034E0
1.737289689E0,-1.118943691E0
1.739821668E0,-1.106979609E0
1.742353595E0,-1.154836059E0
1.744885522E0,-1.126122117E0
1.747417449E0,-1.109372377E0
1.749949376E0,-1.145264745E0
1.752481303E0,-1.128515005E0
1.755013283E0,-1.133300662E0
1.757534220E0,-1.142871857E0
1.760066199E0,-1.176670551E0
1.762598126E0,-1.126122117E0
1.765130053E0,-1.109372377E0
1.767661980E0,-1.097408295E0
1.770193908E0,-1.121336460E0
1.772725835E0,-1.106979609E0
1.775257814E0,-1.097408295E0
1.777789741E0,-1.130907774E0
1.780321668E0,-1.118943691E0
1.782853595E0,-1.097408295E0
1.785385574E0,-1.063908815E0
1.787912241E0,-1.083051324E0
1.790444168E0,-1.080658555E0
1.792976095E0,-1.104586720E0
1.795508022E0,-1.095015407E0
1.798040001E0,-1.066301584E0
1.800571928E0,-1.083051324E0
1.803103855E0,-1.085444212E0
1.805635783E0,-1.135693431E0
1.808167762E0,-1.054337502E0
1.810699637E0,-1.102193952E0
1.813231616E0,-1.071087241E0
1.815763543E0,-1.066301584E0
1.818300678E0,-1.051944613E0
1.820832605E0,-1.066301584E0
1.823364533E0,-1.104586720E0
1.825896460E0,-1.071087241E0
1.828428439E0,-1.130907774E0
1.830960366E0,-1.183848977E0
1.833492293E0,-1.210170031E0
1.836024220E0,-1.147657514E0
1.838556147E0,-1.123729348E0
1.841088074E0,-1.056730270E0
1.843620053E0,-9.801599979E-1
1.846151980E0,-1.013659477E0
1.848685001E0,-9.897312522E-1
1.851216928E0,-9.729815125E-1
1.853748855E0,-9.945169091E-1
1.856280783E0,-9.801599979E-1
1.858834272E0,-9.658030272E-1
1.861366147E0,-9.490532875E-1
1.863905626E0,-9.825528264E-1
1.866437553E0,-9.921240807E-1
1.868931460E0,-1.006481051E0
1.871463387E0,-9.753743410E-1
1.874006043E0,-9.849455953E-1
1.876526772E0,-1.039980531E0
1.879058647E0,-9.897312522E-1
1.881590574E0,-1.006481051E0
1.884122501E0,-1.056730270E0
1.886654428E0,-9.825528264E-1
1.889186408E0,-1.020837903E0
1.891718335E0,-1.023230791E0
1.894250262E0,-1.013659477E0
1.896782189E0,-1.025623560E0
1.899314116E0,-1.049551845E0
1.901846095E0,-1.018445134E0
1.904378022E0,-1.061515927E0
1.906909949E0,-1.056730270E0
1.909446876E0,-1.085444212E0
1.911978803E0,-1.111765265E0
1.914510783E0,-1.059123158E0
1.917042710E0,-1.078265667E0
1.919574637E0,-1.104586720E0
1.922106564E0,-1.097408295E0
1.924638491E0,-1.142871857E0
1.927170418E0,-1.150050402E0
1.929702397E0,-1.133300662E0
1.932234324E0,-1.162014484E0
1.934766251E0,-1.195813060E0
1.937298178E0,-1.164407372E0
1.939832033E0,-1.150050402E0
1.942363960E0,-1.181456208E0
1.944895939E0,-1.176670551E0
1.947427866E0,-1.126122117E0
1.949959793E0,-1.152443171E0
1.952491720E0,-1.123729348E0
1.955023647E0,-1.154836059E0
1.957555626E0,-1.118943691E0
1.960087553E0,-1.157228827E0
1.962619480E0,-1.154836059E0
1.965151460E0,-1.128515005E0
1.967683335E0,-1.118943691E0
1.970199741E0,-1.169192910E0
1.972731668E0,-1.142871857E0
1.975263595E0,-1.121336460E0
1.977795522E0,-1.099801064E0
1.980327449E0,-1.123729348E0
1.982859428E0,-1.075872898E0
1.985391355E0,-1.078265667E0
1.987923230E0,-1.049551845E0
1.990455210E0,-9.969097376E-1
1.992987137E0,-1.028016448E0
1.995519064E0,-1.049551845E0
1.998051043E0,-9.873384237E-1
2.000606564E0,-9.945169091E-1
2.003138491E0,-9.849455953E-1
2.005670470E0,-1.011266708E0
2.008202397E0,-1.071087241E0
2.010734324E0,-1.035194874E0
2.013266251E0,-1.004088163E0
2.015798178E0,-9.969097376E-1
2.018330158E0,-1.037587762E0
2.020862085E0,-1.001695395E0
2.023394012E0,-9.634101987E-1
2.025925939E0,-9.993025661E-1
2.028457866E0,-1.013659477E0
2.030994428E0,-1.011266708E0
2.033526355E0,-9.945169091E-1
2.036058335E0,-1.028016448E0
2.038590262E0,-1.004088163E0
2.041122137E0,-1.004088163E0
2.043654116E0,-1.047158957E0
2.046186043E0,-1.059123158E0
2.048717970E0,-1.059123158E0
2.051249897E0,-1.056730270E0
2.053781824E0,-1.075872898E0
2.056313751E0,-1.059123158E0
2.058845730E0,-1.032802105E0
2.061386147E0,-1.039980531E0
2.063918074E0,-1.047158957E0
2.066450053E0,-1.013659477E0
2.068981980E0,-1.023230791E0
2.071513908E0,-1.018445134E0
2.074045835E0,-9.945169091E-1
2.076577762E0,-9.801599979E-1
2.079109741E0,-9.993025661E-1
2.081641668E0,-9.801599979E-1
2.084173595E0,-9.801599979E-1
2.086705522E0,-9.107680917E-1
2.089237449E0,-9.658030272E-1
2.091775939E0,-9.849455953E-1
2.094307866E0,-9.777671695E-1
2.096839845E0,-9.538389444E-1
2.099371772E0,-9.801599979E-1
2.101903699E0,-9.921240807E-1
2.104435626E0,-9.538389444E-1
2.106967553E0,-1.018445134E0
2.109499533E0,-1.032802105E0
2.112031460E0,-1.001695395E0
2.114563387E0,-1.056730270E0
2.117095314E0,-1.078265667E0
2.119627241E0,-1.104586720E0
2.122162866E0,-1.080658555E0
2.124694793E0,-1.099801064E0
2.127226720E0,-1.080658555E0
2.129758699E0,-1.078265667E0
2.132290626E0,-1.104586720E0
2.134822553E0,-1.118943691E0
2.137354480E0,-1.071087241E0
2.139886460E0,-1.102193952E0
2.142418387E0,-1.095015407E0
2.144950314E0,-1.083051324E0
2.147482241E0,-1.078265667E0
2.150014220E0,-1.059123158E0
2.152551408E0,-1.083051324E0
2.155083335E0,-1.104586720E0
2.157615314E0,-1.111765265E0
2.160147241E0,-1.106979609E0
2.162679168E0,-1.140479088E0
2.165211095E0,-1.097408295E0
2.167743022E0,-1.092622638E0
2.170275001E0,-1.085444212E0
2.172806928E0,-1.068694472E0
2.175338855E0,-1.097408295E0
2.177870783E0,-1.090229869E0
2.180402710E0,-1.097408295E0
2.182912605E0,-1.085444212E0
2.185444533E0,-1.075872898E0
2.187976460E0,-1.116550922E0
2.190508387E0,-1.128515005E0
2.193040314E0,-1.080658555E0
2.195572293E0,-1.073480010E0
2.198104220E0,-1.059123158E0
2.200636147E0,-1.051944613E0
2.203168074E0,-1.056730270E0
2.205700001E0,-1.063908815E0
2.208231928E0,-1.044766188E0
2.210763908E0,-1.037587762E0
2.213325730E0,-1.011266708E0
2.215857658E0,-1.047158957E0
2.218389637E0,-1.032802105E0
2.220921512E0,-1.004088163E0
